,bruises,cap-color,cap-radius,cap-shape,cap-surface,class,gill-attachment,gill-color,gill-size,gill-spacing,habitat,odor,population,ring-number,ring-radius,ring-type,spore-print-color,stalk-color-above-ring,stalk-color-below-ring,stalk-height,stalk-root,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,veil-color,veil-type
1019,t,n,6.526095467999999,x,f,e,f,n,b,c,d,n,v,o,7.943301352000001,p,k,w,p,21.04947012,b,t,s,s,w,p
1020,f,n,10.10705409,f,f,e,f,n,b,w,g,n,a,o,4.019480656,e,n,w,w,9.504975198,e,t,f,f,w,p
1021,t,y,3.2680535710000003,b,s,e,f,w,b,c,m,a,n,o,5.455505936000001,p,k,w,w,24.80167361,c,e,s,s,w,p
1022,t,w,10.29831648,b,y,e,f,k,b,c,g,a,n,o,7.676492844,p,k,w,w,25.160146100000002,c,e,s,s,w,p
1023,t,w,8.277570025,x,y,e,f,w,b,c,m,a,s,o,11.31996467,p,n,w,w,14.36842781,c,e,s,s,w,p
1024,t,w,8.650570662,f,y,p,f,n,n,c,u,p,v,o,8.066988595,p,k,w,w,15.29260637,e,e,s,s,w,p
1025,t,w,11.44629809,f,y,p,f,p,n,c,g,p,s,o,10.23562975,p,n,w,w,20.14645547,e,e,s,s,w,p
1026,f,n,2.289100267,x,f,e,f,n,n,c,u,n,v,o,5.906588814,p,n,w,w,24.08044374,e,e,s,s,w,p
1027,t,y,10.95334858,f,s,e,f,w,n,w,d,l,v,o,2.7947850589999996,p,u,w,w,10.07466668,b,t,s,s,w,p
1028,t,y,8.47659313,x,y,e,f,k,b,c,m,l,n,o,4.315471213,p,k,w,w,21.36883942,c,e,s,s,w,p
1029,f,w,1.962403836,x,s,e,f,k,b,w,g,n,a,o,13.06996675,e,k,w,w,19.82526254,e,t,s,s,w,p
1030,t,g,11.12787531,x,f,e,f,u,b,c,d,n,y,o,10.82152178,p,n,g,g,16.86978727,b,t,s,s,w,p
1031,t,n,12.43281802,x,y,p,f,n,n,c,g,p,v,o,2.35517548,p,k,w,w,8.157940647,e,e,s,s,w,p
1032,f,g,7.82531186,x,f,e,f,p,b,w,g,n,s,o,1.779011695,e,n,w,w,24.72797227,e,t,s,f,w,p
1033,f,n,6.5619926920000005,f,f,e,f,p,b,w,g,n,s,o,12.91078679,e,n,w,w,24.95025559,e,t,s,f,w,p
1034,f,w,12.29146805,x,s,e,f,p,b,w,g,n,s,o,5.98356691,e,n,w,w,15.30862597,e,t,s,s,w,p
1035,f,w,1.416194832,f,f,e,f,p,b,w,g,n,a,o,10.9370328,e,k,w,w,17.30090504,e,t,f,f,w,p
1036,t,y,6.824351919,x,y,e,f,k,b,c,m,a,s,o,11.88770055,p,k,w,w,21.41295347,c,e,s,s,w,p
1037,t,y,8.861637534,f,f,e,f,n,n,w,d,a,v,o,14.22523691,p,n,w,w,21.22392029,b,t,s,s,w,p
1038,f,g,4.104076397,x,f,e,f,k,n,c,u,n,y,o,4.3666717230000005,p,k,w,w,10.549612300000001,e,e,s,s,w,p
1039,t,n,2.112544071,x,s,p,f,p,n,c,u,p,s,o,12.44207569,p,k,w,w,15.86768404,e,e,s,s,w,p
1040,t,y,5.638625884,x,y,e,f,w,b,c,p,a,y,o,1.9022575819999998,p,n,w,w,19.13220958,r,e,s,y,w,p
1041,t,n,4.493986116,f,y,e,f,n,b,c,p,a,s,o,11.3671901,p,k,w,w,8.107641838,r,e,s,y,w,p
1042,f,w,5.261536022,x,f,e,f,h,b,w,g,n,a,o,3.0593605010000005,e,k,w,w,18.37588848,e,t,s,s,w,p
1043,t,n,12.26518148,x,y,e,f,u,b,c,d,n,v,o,5.296227361000001,p,n,g,g,4.502701449,b,t,s,s,w,p
1044,f,g,4.576292228,x,s,e,f,h,b,w,g,n,a,o,1.8177105930000002,e,n,w,w,17.12428016,e,t,f,f,w,p
1045,t,w,10.38317868,x,s,e,f,w,b,c,g,a,s,o,5.849787254,p,n,w,w,24.546171899999997,c,e,s,s,w,p
1046,f,g,3.997531726,x,f,e,f,h,b,w,g,n,s,o,9.143912739,e,n,w,w,10.35098187,e,t,s,f,w,p
1047,t,n,2.154418304,f,y,p,f,n,n,c,u,p,s,o,2.856758862,p,n,w,w,25.21311411,e,e,s,s,w,p
1048,t,n,1.3461942630000001,x,f,e,f,p,b,c,d,n,v,o,11.85026219,p,k,g,w,9.038240409,b,t,s,s,w,p
1049,f,g,9.08899495,x,f,e,f,k,b,w,g,n,a,o,12.88852983,e,k,w,w,17.59232628,e,t,f,f,w,p
1050,t,e,9.164887981,x,f,e,f,w,b,c,d,n,v,o,13.45916498,p,k,w,w,14.27556037,b,t,s,s,w,p
1051,t,n,3.4545858010000003,x,f,e,f,u,b,c,d,n,y,o,3.492889218,p,k,g,g,19.65138171,b,t,s,s,w,p
1052,f,g,2.7683674239999996,x,f,e,f,p,b,w,g,n,a,o,11.59105396,e,n,w,w,3.5657799939999997,e,t,s,f,w,p
1053,t,y,9.866502216,x,y,e,f,w,b,c,p,l,s,o,8.735838038999999,p,n,w,w,19.41720627,r,e,s,y,w,p
1054,f,n,12.18022981,x,f,e,f,k,b,w,g,n,s,o,11.51087328,e,k,w,w,11.92110305,e,t,f,s,w,p
1055,t,y,12.14216947,b,s,e,f,k,b,c,g,l,s,o,7.150858607999999,p,k,w,w,20.91963863,c,e,s,s,w,p
1056,t,w,10.48252912,x,f,e,f,p,n,w,d,l,v,o,8.487840282,p,n,w,w,6.983354112000001,b,t,s,s,w,p
1057,f,g,2.882219692,f,s,e,f,k,b,w,g,n,s,o,4.950210929,e,n,w,w,24.51447897,e,t,s,f,w,p
1058,t,y,7.845144267999999,x,y,e,f,w,b,c,g,l,n,o,4.210616218999999,p,k,w,w,13.53209292,c,e,s,s,w,p
1059,f,n,9.676064907,x,f,e,f,h,b,w,g,n,s,o,12.78131902,e,n,w,w,20.77125877,e,t,s,s,w,p
1060,f,w,3.935928625,f,s,e,f,h,b,w,g,n,a,o,5.120075443,e,n,w,w,17.43148656,e,t,s,f,w,p
1061,t,y,4.621901468,x,s,e,f,n,n,w,d,l,v,o,5.130541855,p,n,w,w,18.20616294,b,t,s,s,w,p
1062,f,g,8.93013174,x,s,e,f,k,b,w,g,n,s,o,6.5866239989999995,e,n,w,w,14.21307243,e,t,f,s,w,p
1063,f,g,12.29784723,x,f,e,f,n,b,w,g,n,s,o,1.924405058,e,n,w,w,8.269025715,e,t,f,f,w,p
1064,t,w,8.640346192,f,y,p,f,k,n,c,u,p,s,o,12.58653729,p,k,w,w,23.0859467,e,e,s,s,w,p
1065,t,y,11.25848812,f,f,e,f,p,n,w,d,l,v,o,12.59835248,p,u,w,w,9.988427043,b,t,s,s,w,p
1066,t,w,10.69804456,x,y,e,f,k,b,c,g,a,s,o,12.30485101,p,k,w,w,16.77155867,c,e,s,s,w,p
1067,f,w,5.217139337,f,f,e,f,p,b,w,g,n,a,o,12.53524463,e,n,w,w,8.308450616,e,t,f,s,w,p
1068,t,n,12.35841448,x,f,e,f,u,b,c,d,n,v,o,2.320634212,p,k,g,g,15.679951500000001,b,t,s,s,w,p
1069,t,n,3.2680877130000003,x,y,e,f,n,b,c,g,l,s,o,14.73706499,p,n,w,w,16.35395792,r,e,s,y,w,p
1070,f,w,8.132095487,x,s,e,f,h,b,w,g,n,a,o,13.614340700000001,e,n,w,w,10.60129197,e,t,s,f,w,p
1071,t,w,3.509785214,f,y,p,f,k,n,c,g,p,v,o,4.234899284,p,n,w,w,18.58923295,e,e,s,s,w,p
1072,t,y,2.22343721,x,s,e,f,k,b,c,g,a,s,o,9.793748642,p,n,w,w,10.53556325,c,e,s,s,w,p
1073,t,g,6.288457254,x,f,e,f,p,b,c,d,n,y,o,10.31925603,p,k,p,w,10.3634086,b,t,s,s,w,p
1074,t,y,9.674425677,f,y,e,f,p,b,c,p,l,s,o,3.586818842,p,k,w,w,14.47992475,r,e,s,y,w,p
1075,f,g,8.585705377,f,s,e,f,k,b,w,g,n,a,o,10.39600714,e,k,w,w,13.84149855,e,t,f,s,w,p
1076,f,n,2.248579298,f,f,e,f,p,n,c,u,n,y,o,10.46484391,p,n,w,w,19.55340475,e,e,s,s,w,p
1077,t,w,5.3377586169999995,f,y,p,f,n,n,c,g,p,v,o,10.12485448,p,n,w,w,23.65177144,e,e,s,s,w,p
1078,f,g,11.67724457,f,f,e,f,k,b,w,g,n,s,o,3.926464844,e,n,w,w,13.9210474,e,t,f,s,w,p
1079,t,n,,x,y,e,f,p,b,c,p,l,s,o,11.5873416,p,k,w,w,22.09769557,r,e,s,y,w,p
1080,f,w,6.556288995,f,f,e,f,h,b,w,g,n,a,o,13.97955529,e,k,w,w,20.49603209,e,t,s,s,w,p
1081,t,n,5.2386418919999995,f,y,p,f,k,n,c,u,p,v,o,14.54911188,p,n,w,w,6.073922314,e,e,s,s,w,p
1082,t,y,6.521689285,b,s,e,f,k,b,c,m,l,n,o,5.420781035,p,k,w,w,24.5957338,c,e,s,s,w,p
1083,f,g,7.62873403,f,f,e,f,n,b,w,g,n,s,o,11.63138309,e,k,w,w,15.24660314,e,t,f,f,w,p
1084,t,w,5.299341168,b,s,e,f,w,b,c,g,l,n,o,1.6229478919999998,p,k,w,w,4.948633742,c,e,s,s,w,p
1085,f,g,3.3963872000000004,f,f,e,f,p,b,w,g,n,s,o,9.881502977,e,n,w,w,17.50092891,e,t,s,f,w,p
1086,t,w,7.14449665,b,y,e,f,n,b,c,m,l,n,o,5.080010103999999,p,n,w,w,24.56919943,c,e,s,s,w,p
1087,t,w,5.51964394,x,y,e,f,w,b,c,m,l,n,o,9.949593154,p,k,w,w,10.67243816,c,e,s,s,w,p
1088,t,n,12.15870498,f,y,p,f,n,n,c,g,p,v,o,10.50248409,p,k,w,w,14.68481708,e,e,s,s,w,p
1089,t,y,8.974992535,x,y,e,f,w,b,c,g,l,s,o,6.362094411,p,k,w,w,20.19464755,c,e,s,s,w,p
1090,f,n,10.49647253,s,f,e,f,n,n,c,u,n,y,o,11.43690409,p,k,w,w,21.02379351,e,e,s,s,w,p
1091,t,n,4.681352256,x,y,e,f,n,b,c,g,a,y,o,11.98655908,p,k,w,w,18.64013058,r,e,s,y,w,p
1092,f,g,10.26073713,f,f,e,f,n,b,w,g,n,a,o,3.678535655,e,n,w,w,23.20292187,e,t,s,f,w,p
1093,t,y,1.40384436,f,f,e,f,n,n,w,d,l,v,o,12.7565847,p,u,w,w,5.652281475,b,t,s,s,w,p
1094,f,g,7.687417817,x,s,e,f,p,b,w,g,n,a,o,7.144925037,e,n,w,w,20.17811291,e,t,f,f,w,p
1095,t,n,11.72883723,f,y,p,f,n,n,c,u,p,v,o,10.30351033,p,k,w,w,14.76107874,e,e,s,s,w,p
1096,f,g,9.003959594,x,f,e,f,p,b,w,g,n,a,o,10.45491604,e,k,w,w,4.806832084,e,t,s,s,w,p
1097,f,g,12.94348262,x,s,e,f,h,b,w,g,n,a,o,11.20978851,e,k,w,w,17.73454154,e,t,f,s,w,p
1098,f,g,9.520000068,x,f,e,f,h,b,w,g,n,s,o,7.923460355,e,k,w,w,20.76428128,e,t,f,s,w,p
1099,t,n,3.860572523,x,y,p,f,n,n,c,g,p,s,o,12.62642726,p,n,w,w,15.98350786,e,e,s,s,w,p
1100,f,n,12.90637878,x,f,e,f,k,b,w,g,n,a,o,12.31465762,e,n,w,w,6.671215046,e,t,f,f,w,p
1101,f,w,12.28213185,f,s,e,f,k,b,w,g,n,s,o,9.691409324,e,n,w,w,14.45548946,e,t,f,s,w,p
1102,f,g,8.358799231,x,f,e,f,h,b,w,g,n,s,o,8.718642666000001,e,n,w,w,21.89181102,e,t,s,s,w,p
1103,t,n,2.115313167,x,y,p,f,w,n,c,g,p,s,o,9.873177472,p,n,w,w,20.21286923,e,e,s,s,w,p
1104,f,n,11.19417495,f,f,e,f,n,b,w,g,n,a,o,13.91503722,e,n,w,w,9.556614876,e,t,s,f,w,p
1105,f,w,7.649417333,f,s,e,f,n,b,w,g,n,a,o,12.399732199999999,e,k,w,w,22.7119049,e,t,f,s,w,p
1106,t,w,3.46024342,x,y,p,f,n,n,c,u,p,v,o,9.839982217000001,p,k,w,w,2.390458643,e,e,s,s,w,p
1107,f,g,3.0046281219999997,f,f,e,f,k,b,w,g,n,a,o,7.121089959,e,n,w,w,3.309937935,e,t,s,f,w,p
1108,t,y,9.912824531,b,y,e,f,k,b,c,g,l,n,o,13.66934391,p,n,w,w,11.11241191,c,e,s,s,w,p
1109,f,n,1.8871880419999998,x,s,e,f,h,b,w,g,n,a,o,2.3181142180000003,e,n,w,w,3.252462225,e,t,f,f,w,p
1110,f,n,5.9606627979999995,f,f,e,f,k,b,w,g,n,a,o,12.08979433,e,k,w,w,12.29937186,e,t,f,s,w,p
1111,t,w,11.43171774,f,s,p,f,n,n,c,g,p,s,o,13.42519936,p,k,w,w,19.00714908,e,e,s,s,w,p
1112,t,n,11.94605674,x,y,e,f,w,b,c,g,a,s,o,1.596836595,p,n,w,w,18.31431579,r,e,s,y,w,p
1113,f,w,10.84163803,f,f,e,f,k,b,w,g,n,a,o,7.789860356,e,k,w,w,24.80947795,e,t,f,s,w,p
1114,t,n,6.416668561,f,y,e,f,p,b,c,g,l,s,o,10.47823672,p,k,w,w,20.98787114,r,e,s,y,w,p
1115,f,g,1.6582981190000001,f,f,e,f,p,b,w,g,n,s,o,4.265461757,e,k,w,w,17.14658667,e,t,s,s,w,p
1116,f,g,9.496945076,f,f,e,f,n,b,w,g,n,s,o,11.70184249,e,n,w,w,20.39096409,e,t,f,f,w,p
1117,f,g,5.347195921,f,s,e,f,h,b,w,g,n,s,o,13.26910392,e,n,w,w,24.35810327,e,t,f,f,w,p
1118,f,n,7.355077101,f,f,e,f,k,b,w,g,n,s,o,13.39453935,e,k,w,w,24.04652576,e,t,f,s,w,p
1119,f,g,6.820253988999999,x,s,e,f,h,b,w,g,n,s,o,4.462489627,e,n,w,w,4.4345322519999995,e,t,s,s,w,p
1120,f,w,4.518518092,x,f,e,f,p,b,w,g,n,s,o,6.064328167999999,e,k,w,w,19.26576859,e,t,f,s,w,p
1121,f,w,1.680164235,f,f,e,f,k,b,w,g,n,a,o,7.511910238,e,k,w,w,13.53258129,e,t,s,f,w,p
1122,f,n,11.18465809,x,s,e,f,p,b,w,g,n,s,o,3.923535965,e,n,w,w,13.77976693,e,t,f,f,w,p
1123,t,n,4.4081394,x,f,e,f,p,b,c,d,n,v,o,5.84501008,p,k,p,p,5.457357491000001,b,t,s,s,w,p
1124,t,y,2.243912641,f,s,e,f,p,n,w,d,a,v,o,5.265971909,p,u,w,w,18.48705567,b,t,s,s,w,p
1125,f,w,11.1795019,x,f,e,f,p,b,w,g,n,s,o,2.2427013909999998,e,k,w,w,22.75597927,e,t,s,s,w,p
1126,f,w,12.96338061,f,s,e,f,p,b,w,g,n,a,o,2.3997164769999997,e,k,w,w,20.20822369,e,t,s,s,w,p
1127,t,y,13.13962048,b,s,e,f,k,b,c,g,a,n,o,13.11471364,p,n,w,w,4.750514472,c,e,s,s,w,p
1128,f,w,10.59417861,x,f,e,f,h,b,w,g,n,a,o,7.1174818879999995,e,n,w,w,4.320118289,e,t,s,f,w,p
1129,f,g,10.38375124,x,f,e,f,k,b,w,g,n,a,o,10.35558149,e,k,w,w,21.57708954,e,t,s,f,w,p
1130,t,n,5.430880289,f,s,p,f,p,n,c,u,p,v,o,2.3701051090000003,p,n,w,w,14.31578701,e,e,s,s,w,p
1131,f,g,1.387967493,x,f,e,f,n,b,w,g,n,a,o,8.070181128,e,k,w,w,4.873627189,e,t,f,s,w,p
1132,t,n,8.630018701000001,x,s,p,f,p,n,c,g,p,s,o,4.331020671,p,k,w,w,18.51901185,e,e,s,s,w,p
1133,f,w,1.990109229,f,s,e,f,k,b,w,g,n,s,o,8.071186187999999,e,n,w,w,19.78936378,e,t,f,f,w,p
1134,t,w,2.726647561,x,y,e,f,g,b,c,g,a,n,o,9.150221023,p,k,w,w,11.58807061,c,e,s,s,w,p
1135,f,n,9.930752323,x,f,e,f,h,b,w,g,n,s,o,10.32864746,e,k,w,w,10.24395894,e,t,s,s,w,p
1136,t,n,12.87540829,x,f,e,f,n,b,c,d,n,y,o,3.5993369,p,n,w,p,3.6092222769999998,b,t,s,s,w,p
1137,t,y,12.48734263,b,y,e,f,w,b,c,g,l,s,o,9.017250191,p,n,w,w,21.71415374,c,e,s,s,w,p
1138,f,w,3.815261828,f,f,e,f,h,b,w,g,n,a,o,11.72950283,e,n,w,w,3.945973046,e,t,s,s,w,p
1139,f,n,6.71845877,x,s,e,f,n,b,w,g,n,a,o,2.021020119,e,n,w,w,14.29857461,e,t,f,s,w,p
1140,f,w,8.788939165,f,f,e,f,n,b,w,g,n,a,o,12.4467076,e,n,w,w,3.8308514889999996,e,t,s,s,w,p
1141,t,n,9.828614951,x,f,e,f,p,b,c,d,n,v,o,13.05341742,p,n,w,p,2.992338153,b,t,s,s,w,p
1142,f,w,10.59080954,f,f,e,f,h,b,w,g,n,s,o,6.886571564,e,n,w,w,20.22431319,e,t,s,f,w,p
1143,f,w,3.68385207,x,s,e,f,k,b,w,g,n,a,o,5.507231083,e,k,w,w,21.29524492,e,t,s,f,w,p
1144,f,n,4.273732981,x,s,e,f,n,b,w,g,n,a,o,12.10820344,e,n,w,w,9.119009066,e,t,f,f,w,p
1145,f,w,7.932057615,x,f,e,f,n,b,w,g,n,s,o,2.463200694,e,n,w,w,16.99180228,e,t,f,s,w,p
1146,f,g,2.697099081,f,s,e,f,k,b,w,g,n,s,o,13.64218751,e,k,w,w,8.754919348,e,t,f,s,w,p
1147,f,g,5.038086413,x,f,e,f,n,b,w,g,n,a,o,9.230535797,e,n,w,w,14.76099796,e,t,s,s,w,p
1148,f,g,7.490667951,x,f,e,f,h,b,w,g,n,a,o,14.38573841,e,k,w,w,16.9601534,e,t,f,f,w,p
1149,f,n,5.444469072,f,s,e,f,h,b,w,g,n,a,o,2.128205639,e,k,w,w,7.516415404,e,t,f,s,w,p
1150,f,w,7.025340947999999,f,s,e,f,p,b,w,g,n,a,o,5.2032332310000005,e,k,w,w,10.83799399,e,t,f,f,w,p
1151,t,n,2.5418159819999997,f,y,e,f,n,b,c,p,a,y,o,2.409992687,p,k,w,w,20.21973517,r,e,s,y,w,p
1152,t,w,8.663118138,x,y,p,f,k,n,c,g,p,v,o,7.038377003,p,n,w,w,13.37909588,e,e,s,s,w,p
1153,f,g,4.576141804,f,s,e,f,h,b,w,g,n,a,o,8.363821975,e,k,w,w,16.08746776,e,t,f,s,w,p
1154,t,w,4.340626476000001,x,y,p,f,n,n,c,g,p,v,o,2.246469142,p,k,w,w,22.00733952,e,e,s,s,w,p
1155,t,w,10.87525386,b,y,e,f,k,b,c,m,a,s,o,11.01678342,p,n,w,w,7.675028016000001,c,e,s,s,w,p
1156,f,g,9.590321617,x,s,e,f,n,b,w,g,n,s,o,8.712288846,e,k,w,w,24.60826362,e,t,s,s,w,p
1157,f,g,12.06329318,f,f,e,f,h,b,w,g,n,a,o,10.44301374,e,k,w,w,25.16538895,e,t,s,f,w,p
1158,f,w,12.25355227,f,f,e,f,n,b,w,g,n,s,o,3.148061386,e,n,w,w,20.3685369,e,t,s,f,w,p
1159,f,g,2.670672627,f,s,e,f,h,b,w,g,n,s,o,7.847550388999999,e,k,w,w,23.56614735,e,t,f,f,w,p
1160,t,w,8.913053281,b,y,e,f,g,b,c,g,a,n,o,6.41760612,p,n,w,w,3.17398027,c,e,s,s,w,p
1161,f,g,6.58251871,x,f,e,f,n,b,w,g,n,s,o,2.46490515,e,k,w,w,14.54652041,e,t,f,s,w,p
1162,t,e,3.33365067,x,f,e,f,p,b,c,d,n,v,o,9.183645116000001,p,n,w,w,5.059833459,b,t,s,s,w,p
1163,t,y,8.905537127,x,y,e,f,p,b,c,p,a,s,o,5.706033568,p,k,w,w,23.21660362,r,e,s,y,w,p
1164,f,w,7.332315772,x,s,e,f,k,b,w,g,n,s,o,8.854838135,e,k,w,w,19.64363256,e,t,f,f,w,p
1165,t,w,7.794644981,b,s,e,f,w,b,c,m,a,n,o,10.01213767,p,n,w,w,5.3845632089999995,c,e,s,s,w,p
1166,t,n,9.321458935,x,s,p,f,k,n,c,g,p,v,o,11.68811804,p,k,w,w,16.61333689,e,e,s,s,w,p
1167,t,n,5.6207462029999995,x,f,e,f,p,b,c,d,n,y,o,8.745367543,p,k,p,p,11.87641469,b,t,s,s,w,p
1168,f,n,3.924122759,f,s,e,f,n,b,w,g,n,s,o,14.74199072,e,k,w,w,6.894854381,e,t,s,s,w,p
1169,t,w,9.305592485,b,s,e,f,g,b,c,m,a,n,o,3.7857825160000003,p,n,w,w,16.42140241,c,e,s,s,w,p
1170,f,g,12.00632408,x,s,e,f,n,b,w,g,n,s,o,5.817463807999999,e,k,w,w,4.634988476,e,t,f,s,w,p
1171,t,n,3.4957032999999997,x,f,e,f,u,b,c,d,n,v,o,6.307776167999999,p,k,p,g,13.57997421,b,t,s,s,w,p
1172,f,w,2.206271058,f,f,e,f,p,b,w,g,n,a,o,8.857402808,e,n,w,w,24.37094899,e,t,f,f,w,p
1173,f,n,7.143095252,x,f,e,f,g,n,c,u,n,v,o,1.6062719140000001,p,k,w,w,10.64999023,e,e,s,s,w,p
1174,f,g,1.298950318,x,f,e,f,g,n,c,u,n,v,o,9.658406357999999,p,k,w,w,17.26408218,e,e,s,s,w,p
1175,f,g,2.212279579,x,f,e,f,p,n,c,u,n,y,o,4.713903063,p,k,w,w,9.361061311,e,e,s,s,w,p
1176,t,y,11.54765942,b,y,e,f,g,b,c,m,l,s,o,8.995623152,p,k,w,w,2.6852047999999997,c,e,s,s,w,p
1177,f,n,11.43094084,f,f,e,f,g,n,c,u,n,v,o,2.411273155,p,n,w,w,20.79727343,e,e,s,s,w,p
1178,f,w,2.057495076,x,f,e,f,k,b,w,g,n,a,o,5.155078828,e,n,w,w,7.572025522000001,e,t,s,f,w,p
1179,t,n,6.511373626,f,y,e,f,w,b,c,p,a,s,o,9.826710484,p,k,w,w,15.77040647,r,e,s,y,w,p
1180,t,n,1.966560387,x,y,e,f,p,b,c,p,l,y,o,6.721734323,p,k,w,w,6.81029057,r,e,s,y,w,p
1181,t,y,3.731236845,x,y,e,f,p,b,c,g,l,y,o,11.33848948,p,k,w,w,24.72719103,r,e,s,y,w,p
1182,f,g,8.717577243,f,f,e,f,h,b,w,g,n,a,o,9.901322232,e,n,w,w,23.10642027,e,t,f,s,w,p
1183,t,w,4.459122142,x,y,e,f,n,b,c,g,a,n,o,6.0425365189999996,p,k,w,w,11.15143783,c,e,s,s,w,p
1184,t,w,1.499770265,x,y,e,f,n,b,c,g,a,s,o,2.649275034,p,k,w,w,25.14001903,c,e,s,s,w,p
1185,f,w,6.875293997999999,f,s,e,f,n,b,w,g,n,a,o,12.19632206,e,n,w,w,23.8079619,e,t,f,f,w,p
1186,f,g,4.550659147,f,s,e,f,h,b,w,g,n,a,o,9.534791513,e,k,w,w,21.20186989,e,t,s,s,w,p
1187,t,n,8.070778455,f,s,p,f,p,n,c,u,p,v,o,10.97776781,p,k,w,w,24.991058300000002,e,e,s,s,w,p
1188,t,y,2.422737058,x,y,e,f,n,b,c,g,l,s,o,11.55221662,p,n,w,w,10.69086489,c,e,s,s,w,p
1189,f,n,4.165938441000001,x,f,e,f,p,b,w,g,n,s,o,4.55304975,e,n,w,w,19.78778095,e,t,s,s,w,p
1190,f,w,8.51858309,x,f,e,f,p,b,w,g,n,s,o,6.320075198,e,k,w,w,13.52478185,e,t,f,f,w,p
1191,t,y,4.924454257,x,s,e,f,w,b,c,m,l,s,o,3.052857136,p,n,w,w,7.649777785,c,e,s,s,w,p
1192,t,e,9.879034441,x,f,e,f,p,b,c,d,n,v,o,10.97436424,p,n,g,p,21.86155847,b,t,s,s,w,p
1193,t,n,1.535740954,f,y,e,f,p,b,c,p,l,s,o,14.35906516,p,n,w,w,4.578601825,r,e,s,y,w,p
1194,t,w,11.29156333,b,s,e,f,g,b,c,g,a,n,o,10.21756891,p,k,w,w,22.29810173,c,e,s,s,w,p
1195,t,n,8.559875036000001,x,s,p,f,k,n,c,g,p,s,o,13.50451085,p,k,w,w,18.73166779,e,e,s,s,w,p
1196,f,g,7.815154277,x,f,e,f,k,b,w,g,n,s,o,7.684824017,e,k,w,w,10.35841329,e,t,f,s,w,p
1197,t,w,6.259845835,b,y,e,f,n,b,c,m,a,n,o,14.70765956,p,n,w,w,16.569669199999996,c,e,s,s,w,p
1198,t,w,6.033387811,x,s,e,f,k,b,c,g,l,n,o,10.99536755,p,n,w,w,19.03035354,c,e,s,s,w,p
1199,t,y,7.920937099,b,y,e,f,k,b,c,m,l,s,o,1.72250211,p,k,w,w,16.41370984,c,e,s,s,w,p
1200,t,w,11.81612365,x,y,e,f,w,b,c,g,l,n,o,13.54983471,p,n,w,w,21.55695832,c,e,s,s,w,p
1201,t,y,10.87952185,x,s,e,f,g,b,c,g,a,n,o,13.24322424,p,n,w,w,11.23020487,c,e,s,s,w,p
1202,t,w,9.798392732,b,s,e,f,w,b,c,g,a,n,o,13.09482546,p,k,w,w,12.23098558,c,e,s,s,w,p
1203,f,n,4.350975666,f,s,e,f,k,b,w,g,n,s,o,7.9246725829999995,e,k,w,w,9.654026003,e,t,s,s,w,p
1204,t,w,4.799862365,f,s,p,f,n,n,c,g,p,s,o,5.6673900360000005,p,n,w,w,21.33807088,e,e,s,s,w,p
1205,f,n,2.26444344,f,s,e,f,h,b,w,g,n,a,o,9.407987817999999,e,n,w,w,10.44484464,e,t,s,s,w,p
1206,f,n,10.31112124,f,f,e,f,h,b,w,g,n,a,o,9.049939361,e,k,w,w,11.45817464,e,t,s,s,w,p
1207,t,w,10.80917493,f,y,p,f,p,n,c,u,p,s,o,5.955182037,p,k,w,w,25.06534046,e,e,s,s,w,p
1208,f,w,9.579344181,f,s,e,f,h,b,w,g,n,a,o,12.39203916,e,k,w,w,2.38613826,e,t,f,s,w,p
1209,f,w,11.653958,x,f,e,f,p,b,w,g,n,s,o,12.94380689,e,n,w,w,11.39454038,e,t,s,s,w,p
1210,f,n,11.66951629,x,s,e,f,p,b,w,g,n,a,o,13.36776609,e,k,w,w,22.07791752,e,t,s,f,w,p
1211,f,n,4.108013002,f,s,e,f,p,b,w,g,n,a,o,7.942723946,e,k,w,w,21.10235332,e,t,s,s,w,p
1212,t,y,3.7647007560000003,f,y,e,f,n,b,c,g,a,y,o,5.955295305,p,k,w,w,9.150319944,r,e,s,y,w,p
1213,f,g,5.312321793,x,f,e,f,n,b,w,g,n,a,o,1.959373002,e,k,w,w,11.16925364,e,t,f,f,w,p
1214,f,n,12.10744079,x,f,e,f,n,b,w,g,n,a,o,2.34037379,e,k,w,w,18.32099713,e,t,s,s,w,p
1215,t,n,4.376677012,f,s,p,f,k,n,c,g,p,v,o,10.45584841,p,n,w,w,21.3788419,e,e,s,s,w,p
1216,f,w,7.376732367000001,x,s,e,f,p,b,w,g,n,a,o,5.006157965,e,n,w,w,4.8761839060000005,e,t,f,f,w,p
1217,f,n,12.21879569,f,f,e,f,p,b,w,g,n,s,o,12.21838861,e,k,w,w,16.44682078,e,t,f,s,w,p
1218,f,w,9.994108198,f,f,e,f,h,b,w,g,n,a,o,9.538509585,e,n,w,w,3.708446988,e,t,f,f,w,p
1219,f,w,10.85567384,f,f,e,f,k,b,w,g,n,s,o,12.91397128,e,n,w,w,5.76727158,e,t,f,f,w,p
1220,t,y,12.47457208,x,y,e,f,n,b,c,g,a,s,o,12.392906,p,k,w,w,14.58503355,r,e,s,y,w,p
1221,f,g,3.1356811589999998,x,s,e,f,k,b,w,g,n,s,o,4.5795603819999995,e,n,w,w,12.67510882,e,t,f,f,w,p
